温馨提示-歌曲一般切EXO硬解,#group#
CCTV13-新闻,http://123.159.210.246:85/tsfile/live/1025_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
CCTV13-新闻,http://101.66.199.228:85/tsfile/live/0013_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
CCTV13-新闻,http://60.183.10.24:85/tsfile/live/0013_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
CCTV13-新闻,http://115.207.253.188:85/tsfile/live/0013_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
CCTV14-少儿,http://123.159.211.194:85/tsfile/live/1026_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
CCTV14-少儿,http://101.66.198.189:85/tsfile/live/0014_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
CCTV14-少儿,http://123.159.210.246:85/tsfile/live/1026_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
CCTV14-少儿,http://101.66.199.228:85/tsfile/live/0014_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
CCTV14-少儿,http://60.183.10.24:85/tsfile/live/0014_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
CCTV14-少儿,http://115.207.253.188:85/tsfile/live/0014_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
CCTV15-音乐,http://123.159.211.194:85/tsfile/live/1027_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
CCTV15-音乐,http://101.66.198.189:85/tsfile/live/0015_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
CCTV15-音乐,http://123.159.210.246:85/tsfile/live/1027_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
CCTV15-音乐,http://101.66.199.228:85/tsfile/live/0015_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
CCTV15-音乐,http://60.183.10.24:85/tsfile/live/0015_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
CCTV15-音乐,http://115.207.253.188:85/tsfile/live/0015_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
安徽卫视,http://123.159.211.194:85/tsfile/live/1032_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
安徽卫视,http://101.66.198.189:85/tsfile/live/0130_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
安徽卫视,http://123.159.210.246:85/tsfile/live/1032_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
安徽卫视,http://101.66.199.228:85/tsfile/live/0130_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
安徽卫视,http://60.183.10.24:85/tsfile/live/0130_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
安徽卫视,http://115.207.253.188:85/tsfile/live/0130_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
北京卫视,http://123.159.211.194:85/tsfile/live/1028_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
北京卫视,http://101.66.198.189:85/tsfile/live/0016_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
北京卫视,http://123.159.210.246:85/tsfile/live/1028_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
北京卫视,http://101.66.199.228:85/tsfile/live/0016_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
北京卫视,http://60.183.10.24:85/tsfile/live/0122_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
北京卫视,http://115.207.253.188:85/tsfile/live/0122_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
重庆卫视,http://123.159.211.194:85/tsfile/live/1033_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
重庆卫视,http://101.66.198.189:85/tsfile/live/0142_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
重庆卫视,http://123.159.210.246:85/tsfile/live/1033_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
重庆卫视,http://101.66.199.228:85/tsfile/live/0142_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
重庆卫视,http://60.183.10.24:85/tsfile/live/0142_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
重庆卫视,http://115.207.253.188:85/tsfile/live/0142_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
广东卫视,http://123.159.211.194:85/tsfile/live/1034_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
广东卫视,http://101.66.198.189:85/tsfile/live/0125_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
广东卫视,http://123.159.210.246:85/tsfile/live/1034_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
广东卫视,http://101.66.199.228:85/tsfile/live/0125_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
广东卫视,http://60.183.10.24:85/tsfile/live/0125_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
广东卫视,http://115.207.253.188:85/tsfile/live/0125_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
广西卫视,http://101.66.198.189:85/tsfile/live/0113_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
广西卫视,http://101.66.199.228:85/tsfile/live/0113_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
广西卫视,http://60.183.10.24:85/tsfile/live/0113_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
贵州卫视,http://123.159.211.194:85/tsfile/live/1037_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
贵州卫视,http://101.66.198.189:85/tsfile/live/0120_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
贵州卫视,http://123.159.210.246:85/tsfile/live/1037_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
贵州卫视,http://101.66.199.228:85/tsfile/live/0120_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
贵州卫视,http://60.183.10.24:85/tsfile/live/0120_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
河北卫视,http://101.66.198.189:85/tsfile/live/0117_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
河北卫视,http://101.66.199.228:85/tsfile/live/0117_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
河北卫视,http://60.183.10.24:85/tsfile/live/0117_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
河北卫视,http://115.207.253.188:85/tsfile/live/0117_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
河南卫视,http://123.159.211.194:85/tsfile/live/1043_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
河南卫视,http://101.66.198.189:85/tsfile/live/0139_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
河南卫视,http://123.159.210.246:85/tsfile/live/1043_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
河南卫视,http://101.66.199.228:85/tsfile/live/0139_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
河南卫视,http://60.183.10.24:85/tsfile/live/0139_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
河南卫视,http://115.207.253.188:85/tsfile/live/0139_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
黑龙江卫视,http://101.66.198.189:85/tsfile/live/0143_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
黑龙江卫视,http://101.66.199.228:85/tsfile/live/0143_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
黑龙江卫视,http://60.183.10.24:85/tsfile/live/0143_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
黑龙江卫视,http://115.207.253.188:85/tsfile/live/0143_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
湖北卫视,http://123.159.211.194:85/tsfile/live/1044_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
湖北卫视,http://101.66.198.189:85/tsfile/live/0132_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
湖北卫视,http://123.159.210.246:85/tsfile/live/1044_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
湖北卫视,http://101.66.199.228:85/tsfile/live/0132_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
湖北卫视,http://60.183.10.24:85/tsfile/live/0132_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
湖北卫视,http://115.207.253.188:85/tsfile/live/0132_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
湖南卫视,http://123.159.211.194:85/tsfile/live/1031_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
湖南卫视,http://101.66.198.189:85/tsfile/live/0019_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
湖南卫视,http://123.159.210.246:85/tsfile/live/1031_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
湖南卫视,http://101.66.199.228:85/tsfile/live/0019_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
湖南卫视,http://60.183.10.24:85/tsfile/live/0128_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
湖南卫视,http://115.207.253.188:85/tsfile/live/0128_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
吉林卫视,http://101.66.198.189:85/tsfile/live/0116_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
吉林卫视,http://101.66.199.228:85/tsfile/live/0116_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
吉林卫视,http://60.183.10.24:85/tsfile/live/0116_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
江苏卫视,http://123.159.211.194:85/tsfile/live/1029_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
江苏卫视,http://101.66.198.189:85/tsfile/live/0017_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
江苏卫视,http://123.159.210.246:85/tsfile/live/1029_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
江苏卫视,http://101.66.199.228:85/tsfile/live/0017_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
江苏卫视,http://60.183.10.24:85/tsfile/live/0127_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
江苏卫视,http://115.207.253.188:85/tsfile/live/0127_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
江西卫视,http://123.159.211.194:85/tsfile/live/1036_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
江西卫视,http://101.66.198.189:85/tsfile/live/0138_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
江西卫视,http://123.159.210.246:85/tsfile/live/1036_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
江西卫视,http://101.66.199.228:85/tsfile/live/0138_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
江西卫视,http://60.183.10.24:85/tsfile/live/0138_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
江西卫视,http://115.207.253.188:85/tsfile/live/0138_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
辽宁卫视,http://101.66.198.189:85/tsfile/live/0121_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
辽宁卫视,http://101.66.199.228:85/tsfile/live/0121_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
辽宁卫视,http://60.183.10.24:85/tsfile/live/0121_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
辽宁卫视,http://115.207.253.188:85/tsfile/live/0121_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
宁夏卫视,http://101.66.198.189:85/tsfile/live/0112_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
宁夏卫视,http://101.66.199.228:85/tsfile/live/0112_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
山东卫视,http://123.159.211.194:85/tsfile/live/1038_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
山东卫视,http://101.66.198.189:85/tsfile/live/0131_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
山东卫视,http://123.159.210.246:85/tsfile/live/1038_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
山东卫视,http://101.66.199.228:85/tsfile/live/0131_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
山东卫视,http://60.183.10.24:85/tsfile/live/0131_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
山东卫视,http://115.207.253.188:85/tsfile/live/0131_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
山西卫视,http://101.66.198.189:85/tsfile/live/0118_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
山西卫视,http://101.66.199.228:85/tsfile/live/0118_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
山西卫视,http://60.183.10.24:85/tsfile/live/0118_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
陕西卫视,http://101.66.198.189:85/tsfile/live/0136_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
陕西卫视,http://101.66.199.228:85/tsfile/live/0136_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
东方卫视,http://60.183.10.24:85/tsfile/live/0107_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
东方卫视,http://115.207.253.188:85/tsfile/live/0107_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
四川卫视,http://123.159.211.194:85/tsfile/live/1035_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
四川卫视,http://101.66.198.189:85/tsfile/live/0123_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
四川卫视,http://123.159.210.246:85/tsfile/live/1035_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
四川卫视,http://101.66.199.228:85/tsfile/live/0123_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
四川卫视,http://60.183.10.24:85/tsfile/live/0123_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
四川卫视,http://115.207.253.188:85/tsfile/live/0123_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
天津卫视,http://123.159.211.194:85/tsfile/live/1040_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
天津卫视,http://123.159.210.246:85/tsfile/live/1040_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
天津卫视,http://60.183.10.24:85/tsfile/live/0135_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
天津卫视,http://115.207.253.188:85/tsfile/live/0135_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
云南卫视,http://101.66.198.189:85/tsfile/live/0119_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
云南卫视,http://101.66.199.228:85/tsfile/live/0119_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
云南卫视,http://60.183.10.24:85/tsfile/live/1000_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
云南卫视,http://115.207.253.188:85/tsfile/live/0119_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
浙江卫视,http://123.159.211.194:85/tsfile/live/1052_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
浙江卫视,http://101.66.198.189:85/tsfile/live/0124_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
浙江卫视,http://123.159.210.246:85/tsfile/live/1052_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
浙江卫视,http://101.66.199.228:85/tsfile/live/0124_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
浙江卫视,http://60.183.10.24:85/tsfile/live/0124_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
浙江卫视,http://115.207.253.188:85/tsfile/live/0124_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
东方卫视,http://123.159.211.194:85/tsfile/live/1030_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
东方卫视,http://101.66.198.189:85/tsfile/live/0018_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
东方卫视,http://123.159.210.246:85/tsfile/live/1030_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
东方卫视,http://101.66.199.228:85/tsfile/live/0018_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
东南卫视,http://123.159.211.194:85/tsfile/live/1042_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
东南卫视,http://101.66.198.189:85/tsfile/live/0137_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
东南卫视,http://123.159.210.246:85/tsfile/live/1042_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
东南卫视,http://101.66.199.228:85/tsfile/live/0137_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
东南卫视,http://60.183.10.24:85/tsfile/live/0137_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
东南卫视,http://115.207.253.188:85/tsfile/live/0137_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
海南卫视,http://60.183.10.24:85/tsfile/live/1001_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
海南卫视,http://115.207.253.188:85/tsfile/live/0114_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
深圳卫视,http://60.183.10.24:85/tsfile/live/0126_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
深圳卫视,http://115.207.253.188:85/tsfile/live/0126_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
浙江新闻,http://101.66.198.189:85/tsfile/live/1005_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
浙江新闻,http://101.66.199.228:85/tsfile/live/1005_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
杭州影视,http://101.66.198.189:85/tsfile/live/1011_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
杭州影视,http://101.66.199.228:85/tsfile/live/1011_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
金鹰卡通,http://101.66.198.189:85/tsfile/live/1000_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
金鹰卡通,http://101.66.199.228:85/tsfile/live/1000_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0


河南 山西联通,#genre#

CCTV-1,http://171.117.87.9:9003/hls/1/index.m3u8
CCTV-1,http://42.224.10.180:9023/hls/1/index.m3u8
CCTV-2,http://171.117.87.9:9003/hls/2/index.m3u8
CCTV-2,http://42.224.10.180:9023/hls/2/index.m3u8
CCTV-3,http://171.117.87.9:9003/hls/3/index.m3u8
CCTV-3,http://42.224.10.180:9023/hls/3/index.m3u8
CCTV-4,http://171.117.87.9:9003/hls/4/index.m3u8
CCTV-5,http://171.117.87.9:9003/hls/5/index.m3u8
CCTV-5+,http://171.117.87.9:9003/hls/6/index.m3u8
CCTV-5,http://42.224.10.180:9023/hls/5/index.m3u8
CCTV-6,http://171.117.87.9:9003/hls/7/index.m3u8
CCTV-6,http://42.224.10.180:9023/hls/6/index.m3u8
CCTV-7,http://171.117.87.9:9003/hls/8/index.m3u8
CCTV-8,http://171.117.87.9:9003/hls/9/index.m3u8
CCTV-8,http://42.224.10.180:9023/hls/8/index.m3u8
CCTV-9,http://171.117.87.9:9003/hls/10/index.m3u8
CCTV-10,http://171.117.87.9:9003/hls/11/index.m3u8
CCTV-11,http://171.117.87.9:9003/hls/12/index.m3u8
CCTV-12,http://171.117.87.9:9003/hls/13/index.m3u8
CCTV-14,http://171.117.87.9:9003/hls/15/index.m3u8
CCTV-14,http://42.224.10.180:9023/hls/14/index.m3u8
CCTV-15,http://171.117.87.9:9003/hls/16/index.m3u8
CCTV-16,http://171.117.87.9:9003/hls/17/index.m3u8
CCTV-17,http://171.117.87.9:9003/hls/18/index.m3u8
安徽卫视,http://171.117.87.9:9003/hls/21/index.m3u8
安徽卫视,http://42.224.10.180:9023/hls/27/index.m3u8
北京卫视,http://171.117.87.9:9003/hls/20/index.m3u8
北京卫视,http://42.224.10.180:9023/hls/23/index.m3u8
重庆卫视,http://171.117.87.9:9003/hls/22/index.m3u8
福建卫视,http://171.117.87.9:9003/hls/24/index.m3u8
甘肃卫视,http://171.117.87.9:9003/hls/25/index.m3u8
广东卫视,http://171.117.87.9:9003/hls/26/index.m3u8
广西卫视,http://171.117.87.9:9003/hls/27/index.m3u8
海南卫视,http://171.117.87.9:9003/hls/28/index.m3u8
河北卫视,http://171.117.87.9:9003/hls/29/index.m3u8
河南卫视,http://171.117.87.9:9003/hls/30/index.m3u8
河南卫视,http://42.224.10.180:9023/hls/19/index.m3u8
黑龙江卫视,http://171.117.87.9:9003/hls/31/index.m3u8
湖北卫视,http://171.117.87.9:9003/hls/32/index.m3u8
湖南卫视,http://171.117.87.9:9003/hls/33/index.m3u8
湖南卫视,http://42.224.10.180:9023/hls/20/index.m3u8
吉林卫视,http://171.117.87.9:9003/hls/34/index.m3u8
江苏卫视,http://171.117.87.9:9003/hls/35/index.m3u8
江苏卫视,http://42.224.10.180:9023/hls/21/index.m3u8
江西卫视,http://171.117.87.9:9003/hls/36/index.m3u8
辽宁卫视,http://171.117.87.9:9003/hls/37/index.m3u8
宁夏卫视,http://171.117.87.9:9003/hls/39/index.m3u8
青海卫视,http://171.117.87.9:9003/hls/40/index.m3u8
山东卫视,http://42.224.10.180:9023/hls/26/index.m3u8
山西卫视,http://171.117.87.9:9003/hls/19/index.m3u8
天津卫视,http://42.224.10.180:9023/hls/25/index.m3u8
浙江卫视,http://42.224.10.180:9023/hls/22/index.m3u8
东方卫视,http://171.117.87.9:9003/hls/23/index.m3u8
东方卫视,http://42.224.10.180:9023/hls/24/index.m3u8
内蒙卫视,http://171.117.87.9:9003/hls/38/index.m3u8

浙江宁波移动,#genre#

CCTV-1综合,http://223.95.198.3:8000/hls/1/index.m3u8
CCTV-1综合,http://183.129.255.66:8480/hls/1/index.m3u8
CCTV-2财经,http://223.95.198.3:8000/hls/2/index.m3u8
CCTV-2财经,http://183.129.255.66:8480/hls/2/index.m3u8
CCTV-3综艺,http://223.95.198.3:8000/hls/3/index.m3u8
CCTV-3综艺,http://183.129.255.66:8480/hls/3/index.m3u8
CCTV-4中文国际,http://223.95.198.3:8000/hls/4/index.m3u8
CCTV-4K超高清,http://38.75.136.137:98/gslb/dsdqpub/cctv4k.m3u8?auth=testpub
CCTV-4中文国际,http://183.129.255.66:8480/hls/4/index.m3u8
CCTV-5体育,http://223.95.198.3:8000/hls/5/index.m3u8
CCTV-5体育,http://183.129.255.66:8480/hls/5/index.m3u8
CCTV-5+体育赛事,http://183.129.255.66:8480/hls/6/index.m3u8
CCTV-6电影,http://223.95.198.3:8000/hls/6/index.m3u8
CCTV-6电影,http://183.129.255.66:8480/hls/7/index.m3u8
CCTV-7国防军事,http://223.95.198.3:8000/hls/7/index.m3u8
CCTV-7国防军事,http://183.129.255.66:8480/hls/8/index.m3u8
CCTV-8电视剧,http://223.95.198.3:8000/hls/8/index.m3u8
CCTV-8电视剧,http://183.129.255.66:8480/hls/9/index.m3u8
CCTV-9纪录,http://223.95.198.3:8000/hls/9/index.m3u8
CCTV-9纪录,http://183.129.255.66:8480/hls/10/index.m3u8
CCTV-10科教,http://223.95.198.3:8000/hls/10/index.m3u8
CCTV-10科教,http://183.129.255.66:8480/hls/11/index.m3u8
CCTV-11戏曲,http://223.95.198.3:8000/hls/11/index.m3u8
CCTV-11戏曲,http://183.129.255.66:8480/hls/12/index.m3u8
CCTV-12社会与法,http://223.95.198.3:8000/hls/12/index.m3u8
CCTV-12社会与法,http://183.129.255.66:8480/hls/13/index.m3u8
CCTV-13新闻,http://223.95.198.3:8000/hls/13/index.m3u8
CCTV-13新闻,http://183.129.255.66:8480/hls/14/index.m3u8
CCTV-14少儿,http://223.95.198.3:8000/hls/14/index.m3u8
CCTV-14少儿,http://183.129.255.66:8480/hls/15/index.m3u8
CCTV-15音乐,http://223.95.198.3:8000/hls/15/index.m3u8
CCTV-15音乐,http://183.129.255.66:8480/hls/16/index.m3u8
CCTV-16奥林匹克,http://223.95.198.3:8000/hls/16/index.m3u8
CCTV-16奥林匹克,http://183.129.255.66:8480/hls/17/index.m3u8
CCTV-17农业农村,http://223.95.198.3:8000/hls/17/index.m3u8
CCTV-17农业农村,http://183.129.255.66:8480/hls/18/index.m3u8
安徽卫视,http://223.95.198.3:8000/hls/30/index.m3u8
安徽卫视,http://183.185.151.17:9003/hls/21/index.m3u8
安徽卫视,http://113.140.71.86:60001/hls/28/index.m3u8
北京卫视,http://223.95.198.3:8000/hls/21/index.m3u8
北京卫视,http://183.185.151.17:9003/hls/20/index.m3u8
北京卫视,http://113.140.71.86:60001/hls/21/index.m3u8
重庆卫视,http://223.95.198.3:8000/hls/36/index.m3u8
重庆卫视,http://113.140.71.86:60001/hls/29/index.m3u8
福建卫视,http://183.185.151.17:9003/hls/24/index.m3u8
甘肃卫视,http://223.95.198.3:8000/hls/42/index.m3u8
甘肃卫视,http://183.185.151.17:9003/hls/25/index.m3u8
甘肃卫视,http://113.140.71.86:60001/hls/37/index.m3u8
广东卫视,http://223.95.198.3:8000/hls/38/index.m3u8
广东卫视,http://183.185.151.17:9003/hls/26/index.m3u8
广东卫视,http://113.140.71.86:60001/hls/22/index.m3u8
广西卫视,http://223.95.198.3:8000/hls/39/index.m3u8
广西卫视,http://183.185.151.17:9003/hls/27/index.m3u8
广西卫视,http://113.140.71.86:60001/hls/39/index.m3u8
贵州卫视,http://223.95.198.3:8000/hls/46/index.m3u8
贵州卫视,http://113.140.71.86:60001/hls/36/index.m3u8
海南卫视,http://223.95.198.3:8000/hls/41/index.m3u8
